DATE,CPIQOEPS Index,AHE TOTL Index,ECICCVYY Index,USURTOT Index,ZHVIACUR Index,ZRIOAYOY Index,CPIQOEPS Index_yoy,ZHVIACUR Index_yoy,ZHVIACUR Index_yoy_lagged,AHE TOTL Index_lag30m,AHE TOTL Index_lag60m,AHE TOTL Index_lag90m,CPIQOEPS Index_lag30m,CPIQOEPS Index_lag60m,CPIQOEPS Index_lag90m,ECICCVYY Index_lag30m,ECICCVYY Index_lag60m,ECICCVYY Index_lag90m,USURTOT Index_lag30m,USURTOT Index_lag60m,USURTOT Index_lag90m,ZHVIACUR Index_lag30m,ZHVIACUR Index_lag60m,ZHVIACUR Index_lag90m,ZRIOAYOY Index_lag30m,ZRIOAYOY Index_lag60m,ZRIOAYOY Index_lag90m,CPIQOEPS Index_yoy_lag30m,CPIQOEPS Index_yoy_lag60m,CPIQOEPS Index_yoy_lag90m,ZHVIACUR Index_yoy_lag30m,ZHVIACUR Index_yoy_lag60m,ZHVIACUR Index_yoy_lag90m,ZHVIACUR Index_yoy_lagged_lag30m,ZHVIACUR Index_yoy_lagged_lag60m,ZHVIACUR Index_yoy_lagged_lag90m
2022-04-19,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-20,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-21,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-22,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-23,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-24,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-25,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-26,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,1.422552652008413,1.044808033307243
2022-04-27,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,1.9424789919175955,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422552652008413,1.044808033307243
2022-04-28,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,0.0,31.66,31.62,31.41,353.289,351.704,350.242,4.0,4.0,4.0,3.8,4.0,3.9,325473.55729466263,320096.2942277439,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422552652008413,0.0
2022-04-29,354.955,31.82,4.45373,3.7,331795.81276935834,15.6124,0.0,0.0,0.0,31.66,31.66,31.41,353.289,353.289,350.242,4.0,4.0,4.0,3.8,3.8,3.9,325473.55729466263,325473.55729466263,315606.6238305285,15.73517,15.5982,15.39607,0.0,0.4506630575711323,0.0,0.0,1.6798891970591925,0.0,0.0,0.0,0.0
2022-04-30,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.41,354.955,353.289,350.242,4.45373,4.0,4.0,3.7,3.8,3.9,331795.81276935834,325473.55729466263,315606.6238305285,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.0,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0,0.0
2022-05-01,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-02,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-03,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-04,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-05,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-06,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-07,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-08,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-09,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-10,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.5982,15.39607,0.4715686024755916,0.4506630575711323,0.4174256656825914,1.9424789919175955,1.6798891970591925,1.422552652008413,0.0,0.0,0.0
2022-05-11,356.709,31.96,4.45373,3.7,338114.59047080844,15.6124,0.4941471454128043,1.9044175538895256,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.73517,15.73517,15.39607,0.4715686024755916,0.0,0.4174256656825914,1.9424789919175955,0.0,1.422552652008413,0.0,0.0,0.0
2022-05-12,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.39607,0.0,0.0,0.4174256656825914,0.0,0.0,1.422552652008413,0.0,0.0,0.0
2022-05-13,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-15,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925,0.0
2022-05-16,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,0.0
2022-05-17,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-18,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-19,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-20,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-21,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-22,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-23,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-24,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-25,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-26,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,1.6798891970591925,1.422552652008413
2022-05-27,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,1.9044175538895256,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,1.9424789919175955,0.0,1.422552652008413
2022-05-28,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.62,354.955,353.289,351.704,4.45373,4.0,4.0,3.7,3.8,4.0,331795.81276935834,325473.55729466263,320096.2942277439,15.6124,15.73517,15.5982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.422552652008413
2022-05-29,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.82,31.66,31.66,354.955,353.289,353.289,4.45373,4.0,4.0,3.7,3.8,3.8,331795.81276935834,325473.55729466263,325473.55729466263,15.6124,15.73517,15.5982,0.0,0.0,0.4506630575711323,0.0,0.0,1.6798891970591925,0.0,0.0,0.0
2022-05-30,356.709,31.96,4.45373,3.7,338114.59047080844,15.45494,0.0,0.0,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-05-31,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-01,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-02,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-03,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-04,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-05,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-06,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-07,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-08,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-09,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.5982,0.4941471454128043,0.4715686024755916,0.4506630575711323,1.9044175538895256,1.9424789919175955,1.6798891970591925,0.0,0.0,0.0
2022-06-10,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.6124,15.73517,15.73517,0.4941471454128043,0.4715686024755916,0.0,1.9044175538895256,1.9424789919175955,0.0,0.0,0.0,0.0
2022-06-11,358.782,32.1,4.45373,3.6,343761.0651563348,15.45494,0.5811459761317916,1.6699884727434888,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-12,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-13,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-14,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6798891970591925
2022-06-15,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,0.0,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-16,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-17,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-18,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-19,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-20,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-21,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-22,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-23,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-24,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
2022-06-25,358.782,32.1,4.45373,3.6,343761.0651563348,14.83344,0.0,0.0,1.6699884727434888,31.96,31.82,31.66,356.709,354.955,353.289,4.45373,4.45373,4.0,3.7,3.7,3.8,338114.59047080844,331795.81276935834,325473.55729466263,15.45494,15.6124,15.73517,0.0,0.0,0.0,0.0,0.0,0.0,1.9044175538895256,1.9424789919175955,1.6798891970591925
